,0
8624,0.6
8625,0.6
8626,0.9
8627,0.3
8628,0.9
8629,0.6
8630,0.3
8631,0.3
8632,1.2
8633,0.9
8634,0.9
8635,0.3
8636,0.6
8637,0
8638,0.3
8639,0.9
8640,0.6
8641,0.6
8642,0.6
8643,0.3
8644,0
8645,0
8646,0.3
8647,0
8648,0.3
8649,0.9
8650,0.6
8651,0.6
8652,0.3
8653,0.9
8654,0.9
8655,0.3
8656,0.6
8657,0.9
8658,1.2
8659,0.9
8660,1.2
8661,0.3
8662,0.3
8663,0
8664,0.6
8665,0
8666,0.6
8667,0.6
8668,0
8669,0.6
8670,0.3
8671,0.6
8672,0.6
8673,0.9
8674,0.9
8675,0.9
8676,1.2
8677,0.3
8678,0.9
8679,0
8680,0.6
8681,0.9
8682,0.6
8683,0.9
8684,0.6
8685,0.9
8686,0.3
8687,0.3
8688,0
8689,0.9
8690,0.3
8691,0.9
8692,0.6
8693,0.3
8694,0.3
8695,0
8696,0.6
8697,0.3
8698,0.9
8699,0.3
8700,0.6
8701,0.6
8702,0.3
8703,0.6
8704,0.9
8705,0.6
8706,0.9
8707,0.3
8708,0.9
8709,0.3
8710,0.3
8711,0
8712,0.9
8713,0.6
8714,0.3
8715,0.6
8716,0
8717,0.6
8718,0
8719,0.9
8720,0.6
8721,0.9
8722,0.3
8723,0.3
8724,1.2
8725,0.6
8726,0.9
8727,0.6
8728,0
8729,0
8730,0
8731,0.6
8732,0
8733,0.3
8734,0.3
8735,0.9
8736,0.3
8737,0.9
8738,0
8739,0
8740,0.3
8741,0.6
8742,0.9
8743,1.2
8744,0.6
8745,0
8746,0
8747,0.3
8748,0
8749,0.3
8750,0.3
8751,0
8752,0.6
8753,0.6
8754,0.9
8755,0
8756,0.9
8757,0.9
8758,0.9
8759,0.6
8760,0.3
8761,0.3
8762,0.9
8763,0.6
8764,0
8765,0
8766,0.6
8767,0.9
8768,0.6
8769,0.6
8770,0.6
8771,1.2
8772,0.9
8773,0.6
8774,0
8775,0
8776,0.6
8777,0.3
8778,0.6
8779,0.6
8780,0.9
8781,0.3
8782,0.3
8783,0.6
8784,0
8785,0
8786,0
8787,0.3
8788,0.3
8789,0
8790,0.9
8791,0.9
8792,0.9
8793,0
8794,0.9
8795,0.3
8796,0
8797,0
8798,0
8799,0.3
8800,0.9
8801,0
8802,0.6
8803,0.6
8804,0.9
8805,0.9
8806,0
8807,0
8808,0.6
8809,0
8810,0.6
8811,0.3
8812,0.3
8813,0.9
8814,0.9
8815,0
8816,0.6
8817,0.9
8818,0.9
8819,0.3
8820,0.6
8821,0
8822,0.9
8823,0
8824,1.2
8825,0.3
8826,0.6
8827,0.9
8828,0.3
8829,0.3
8830,0.3
8831,1.2
8832,0.3
8833,0.6
8834,0.3
8835,0.3
8836,0.3
8837,0.9
8838,0.9
8839,0.9
8840,0.6
8841,0.9
8842,0.9
8843,0
8844,0.6
8845,0.9
8846,0.6
8847,0.3
8848,0.9
8849,0.6
8850,0.6
8851,0.6
8852,1.2
8853,0.9
8854,0.9
8855,0.3
8856,0.3
8857,0.6
8858,0.6
8859,0.6
8860,0.6
8861,0
8862,0.6
8863,0.3
8864,0.9
8865,1.2
8866,0.3
8867,0.6
8868,0
8869,0.6
8870,0.9
8871,0.9
8872,0.3
8873,0
8874,0
8875,0.9
8876,0.9
8877,0.9
8878,0.3
8879,0
8880,0.3
8881,0
8882,0.3
8883,0.6
8884,0.3
8885,0.6
8886,0
8887,0.3
8888,0
8889,0
8890,0.6
8891,0.6
8892,0.9
8893,0
8894,1.2
8895,0.6
8896,0.6
8897,0.3
8898,0.6
8899,0.3
8900,0.3
8901,0.6
8902,0.6
8903,1.2
8904,0
8905,0.6
8906,0.9
8907,0.9
8908,0.6
8909,0.9
8910,0.3
8911,0.3
8912,0
8913,0.9
8914,0.3
8915,0.6
8916,0.3
8917,0.3
8918,0.6
8919,0.6
8920,0.6
8921,0.6
8922,0.9
8923,0
8924,0.6
8925,0.3
8926,0.3
8927,0.3
8928,0.9
8929,0.6
8930,0.3
8931,0.6
8932,0
8933,0
8934,1.2
8935,0.9
8936,0.9
8937,0
8938,0.6
8939,0.3
8940,0.3
8941,0.9
8942,0.3
8943,0.3
8944,0.6
8945,0.9
8946,0
8947,0.9
8948,0.9
8949,0.6
8950,0.9
8951,0.6
8952,0.3
8953,0.6
8954,0.9
8955,0.3
8956,0.6
8957,1.2
8958,0.3
8959,0.6
8960,0.3
8961,0.9
8962,0
8963,0.3
8964,0
8965,0.9
8966,0.9
8967,0.9
8968,0.3
8969,0.3
8970,0.3
8971,1.2
8972,0.3
8973,0.6
8974,0.6
8975,0.3
8976,0
8977,0.3
8978,0.3
8979,0.9
8980,0.3
8981,0.6
8982,0.3
8983,0
8984,1.2
8985,0.3
8986,1.2
8987,0.9
8988,0.9
8989,0
8990,0.3
8991,0.3
8992,0.6
8993,0.3
8994,0.6
8995,0
8996,0.9
8997,0.6
8998,0
8999,0
9000,0.6
9001,0.3
9002,0
9003,1.2
9004,0.9
9005,0
9006,0.9
9007,0
9008,0.6
9009,0.6
9010,1.2
9011,0
9012,0.6
9013,0
9014,0
9015,0.9
9016,0.6
9017,0.6
9018,0.3
9019,0.6
9020,0.3
9021,0.6
9022,0.3
9023,0
9024,0.9
9025,0
9026,0.9
9027,0.9
9028,0
9029,0.6
9030,0.3
9031,0.3
9032,0.6
9033,0.9
9034,0.3
9035,0.6
9036,0.6
9037,0
9038,0.6
9039,0.6
9040,0
9041,0
9042,0.6
9043,0.3
9044,0.9
9045,0.6
9046,0.3
9047,0.3
9048,0.9
9049,0.3
9050,0.6
9051,0
9052,0.6
9053,0.3
9054,0.6
9055,0.9
9056,0.3
9057,0.3
9058,0.3
9059,0.9
9060,0.3
9061,0.9
9062,0.9
9063,0.3
9064,0.3
9065,0.3
9066,0.6
9067,0.9
9068,0.9
9069,0
9070,0.6
9071,0.6
9072,0.9
9073,0.6
9074,0.6
9075,0.9
9076,0.3
9077,0.3
9078,0.3
9079,0.9
9080,0.6
9081,0.3
9082,0.9
9083,1.2
9084,0.6
9085,0.3
9086,0.6
9087,0
9088,0.9
9089,0.9
9090,0
9091,0.9
9092,0.3
9093,0.3
9094,0.3
9095,0.3
9096,0
9097,0.6
9098,0
9099,0.9
9100,0.9
9101,0.9
9102,0
9103,0.9
9104,0.3
9105,0.3
9106,0.6
9107,0
9108,0.3
9109,0
9110,0.6
9111,0.6
9112,0.3
9113,0.6
9114,0.9
9115,0
9116,0.3
9117,0.6
9118,0
9119,0.9
9120,0.6
9121,0.6
9122,0.6
9123,0.3
9124,0.3
9125,0.9
9126,0.6
9127,0.3
9128,0.3
9129,0
9130,0.3
9131,0.9
9132,0
9133,0
9134,0
9135,1.2
9136,0.3
9137,1.2
9138,0.6
9139,0.6
9140,0.9
9141,0.6
9142,1.2
9143,0.3
9144,0.9
9145,0
9146,0
9147,0.3
9148,0.9
9149,0
9150,1.2
9151,0.6
9152,0.6
9153,0.6
9154,0
9155,0.9
9156,1.2
9157,0
9158,0.3
9159,0
9160,1.2
9161,0.3
9162,0.6
9163,1.2
9164,0.3
9165,0
9166,0.3
9167,0.3
9168,0.9
9169,0.3
9170,0.3
9171,0
9172,0
9173,0.6
9174,0.9
9175,0
9176,0.9
9177,0
9178,0.3
9179,0.3
9180,0.9
9181,1.2
9182,0
9183,0.9
9184,0.9
9185,0.6
9186,0
9187,1.2
9188,0.3
9189,0.9
9190,0.9
9191,1.2
9192,0.6
9193,0.3
9194,0.6
9195,0.9
9196,0
9197,0.6
9198,0.3
9199,0.3
9200,0.3
9201,0.3
9202,0.6
9203,0
9204,0.3
9205,0.9
9206,0.9
9207,0
9208,0.6
9209,0.9
9210,0
9211,0.9
9212,0.9
9213,0.6
9214,0.6
9215,0.6
9216,0.6
9217,0.9
9218,0.9
9219,0.9
9220,0.9
9221,0
9222,0.6
9223,0.9
9224,0.3
9225,0.3
9226,0.3
9227,0.9
9228,0.3
9229,0.6
9230,0.3
9231,0.6
9232,0.3
9233,0
9234,0.9
9235,0.9
9236,1.2
9237,0.6
9238,0.3
9239,0.3
9240,0.3
9241,0
9242,0
9243,0.6
9244,0.3
9245,0.6
9246,1.2
9247,0
9248,0
9249,0.6
9250,0.6
9251,0.9
9252,0.3
9253,0.9
9254,0.3
9255,0.3
9256,0.3
9257,0.3
9258,0
9259,0.6
9260,0.3
9261,0
9262,0
9263,1.2
9264,0.3
9265,0.6
9266,0.3
9267,1.2
9268,0
9269,1.2
9270,0.3
9271,0.9
9272,0.6
9273,0
9274,0.9
9275,0.3
9276,0
9277,0
9278,0
9279,0.3
9280,0.3
9281,0.6
9282,0.3
9283,0.3
9284,0.6
9285,0
9286,0.3
9287,0.6
9288,0.9
9289,0.9
9290,0.6
9291,0.3
9292,0.6
9293,0.3
9294,0.3
9295,0.3
9296,0.9
9297,0.6
9298,0.3
9299,0.3
9300,0.3
9301,0.3
9302,0.6
9303,0
9304,0.3
9305,0.3
9306,0.3
9307,0.3
9308,0.6
9309,0.6
9310,0.3
9311,0.6
9312,0.3
9313,0
9314,0
9315,0.6
9316,0
9317,0.6
9318,0.3
9319,0.9
9320,0
9321,0.6
9322,0.3
9323,0.3
9324,0.3
9325,0.3
9326,1.2
9327,0.9
9328,1.2
9329,0.9
9330,0.3
9331,0.3
9332,0.9
9333,0.3
9334,0
9335,0.3
9336,0.3
9337,0
9338,0.6
9339,0.6
9340,0.6
9341,1.2
9342,0.3
9343,0
9344,0.6
9345,0.3
9346,0
9347,0
9348,0.6
9349,1.2
9350,0.6
9351,0
9352,0.9
9353,0.3
9354,0.9
9355,0.3
9356,0.9
9357,0.3
9358,0.3
9359,1.2
9360,0.6
9361,0.3
9362,0.6
9363,0.6
9364,0
9365,0.3
9366,0
9367,0.6
9368,0
9369,0.9
9370,0.9
9371,0.9
9372,0
9373,0.6
9374,0.3
9375,0.3
9376,0.9
9377,0.9
9378,1.2
9379,0.3
9380,0.9
9381,1.2
9382,0
9383,0.6
9384,0.9
9385,0.9
9386,0.9
9387,0.3
9388,0
9389,1.2
9390,0
9391,0
9392,0.6
9393,0.9
9394,0.6
9395,0.3
9396,0.6
9397,0.9
9398,0.6
9399,0
9400,0.9
9401,0.3
9402,0.3
9403,0.6
9404,0.3
9405,0.3
9406,0.6
9407,0.3
9408,0.9
9409,1.2
9410,0.9
9411,0
9412,0.6
9413,0.3
9414,0
9415,0.3
9416,0.3
9417,0.9
9418,0
9419,0
9420,0.9
9421,0.6
9422,0.3
9423,0.9
9424,0
9425,0.3
9426,0.6
9427,0.6
9428,0
9429,0.9
9430,0.9
9431,0
9432,0.6
9433,0.6
9434,0.9
9435,0.9
9436,0.3
9437,0.3
9438,0.3
9439,0.6
9440,0.6
9441,0.3
9442,0.6
9443,0.9
9444,0.9
9445,0.6
9446,0.3
9447,0.3
9448,0.6
9449,0.6
9450,0.9
9451,0.3
9452,0.6
9453,1.2
9454,0.3
9455,0.3
9456,0.9
9457,0.3
9458,1.2
9459,0.3
9460,0.9
9461,0
9462,0.9
9463,0.9
9464,0.6
9465,0.3
9466,0.9
9467,1.2
9468,0
9469,0.3
9470,0.3
9471,0
9472,0
9473,0.3
9474,0.6
9475,0.9
9476,0.9
9477,0
9478,0.9
9479,0.3
9480,0.6
9481,0.6
9482,0.3
9483,0.3
9484,0.6
9485,0.6
9486,0.3
9487,0.6
9488,0.3
9489,0.9
9490,0.3
9491,0.9
9492,0.6
9493,0
9494,0.6
9495,0.3
9496,0.3
9497,0.9
9498,0
9499,0.3
9500,0.3
9501,0
9502,0.3
9503,0.3
9504,0.9
9505,0.3
9506,0.6
9507,0.9
9508,0
9509,0.9
9510,1.2
9511,0.9
9512,0.9
9513,0.3
9514,0.9
9515,0.9
9516,0.3
9517,0.6
9518,0.9
9519,0.9
9520,0.3
9521,0.6
9522,0.9
9523,0.6
9524,0
9525,0.9
9526,0
9527,0
9528,0.9
9529,1.2
9530,0.6
9531,0.9
9532,0.9
9533,0.3
9534,0.3
9535,0
9536,0.9
9537,0.3
9538,0.6
9539,0.9
9540,0
9541,0.6
9542,0.9
9543,0.6
9544,0.6
9545,0.6
9546,0
9547,0.9
9548,0
9549,0.9
9550,0.3
9551,0.3
9552,0.3
9553,0
9554,0.6
9555,1.2
9556,0
9557,0.6
9558,0.3
9559,0.6
9560,0.3
9561,0.3
9562,0.9
9563,0
9564,0.6
9565,0
9566,0.3
9567,0.6
9568,0.3
9569,0.9
9570,0.6
9571,0.9
9572,0.3
9573,0
9574,0.6
9575,0
9576,0
9577,1.2
9578,0.3
9579,0.3
9580,0.6
9581,0.3
9582,0.9
9583,0.3
9584,0.9
9585,0.9
9586,0
9587,0.3
9588,0.6
9589,0.6
9590,0.3
9591,0.3
9592,0.9
9593,0
9594,0.6
9595,0.3
9596,0
9597,0.9
9598,1.2
9599,0.6
9600,0.9
9601,0.6
9602,0.6
9603,0.3
9604,0.3
9605,0.6
9606,0.9
9607,0.3
9608,0.3
9609,0.6
9610,0
9611,0.3
9612,0.3
9613,0.6
9614,0.6
9615,0.3
9616,0.3
9617,0.3
9618,0.9
9619,0
9620,0.3
9621,0.3
9622,0
9623,0.3
9624,0
9625,0.6
9626,1.2
9627,0.3
9628,1.2
9629,0
9630,0.6
9631,0.3
9632,0.3
9633,0
9634,0
9635,0.3
9636,0.6
9637,0.3
9638,0.3
9639,0.9
9640,0.3
9641,0.9
9642,0.9
9643,0
9644,0.3
9645,0.3
9646,0.3
9647,0.9
9648,0.9
9649,0.6
9650,0.6
9651,0
9652,0.9
9653,0.6
9654,0.3
9655,0.6
9656,0.3
9657,0
9658,0.3
9659,0.9
9660,0.6
9661,0.6
9662,0
9663,0.3
9664,0.6
9665,0.6
9666,0
9667,0.3
9668,0.6
9669,1.2
9670,1.2
9671,0.6
9672,0.9
9673,0
9674,0.9
9675,1.2
9676,0.6
9677,0.6
9678,0.6
9679,0.9
9680,0.6
9681,0.3
9682,0.9
9683,0.3
9684,0
9685,0.6
9686,0
9687,0
9688,0.6
9689,0.6
9690,0.9
9691,0.3
9692,0.6
9693,0.9
9694,0.9
9695,0
9696,0.3
9697,0.6
9698,0.6
9699,0.3
9700,0.3
9701,0.3
9702,0.6
9703,0
9704,0.6
9705,1.2
9706,0.6
9707,0.9
9708,0.3
9709,0
9710,0
9711,0
9712,0.3
9713,0.6
9714,0.6
9715,1.2
9716,0.9
9717,0
9718,0.9
9719,0.6
9720,0.9
9721,0.3
9722,0.6
9723,0.3
9724,0.3
9725,0.6
9726,0.3
9727,0.9
9728,0
9729,0.3
9730,0.3
9731,1.2
9732,0.3
9733,0
9734,0.9
9735,0.9
9736,0.9
9737,0.9
9738,0.6
9739,0
9740,0.6
9741,0.3
9742,0.9
9743,0.3
9744,0.3
9745,0.6
9746,0.9
9747,0.3
9748,0.6
9749,0.9
9750,0.3
9751,1.2
9752,0.3
9753,0.3
9754,0.3
9755,0.9
9756,1.2
9757,0.6
9758,0.6
9759,0.9
9760,0.9
9761,0.3
9762,0.9
9763,0
9764,0
9765,0.9
9766,0.9
9767,0.3
9768,0.6
9769,0.3
9770,0.3
9771,0.3
9772,0.3
9773,0
9774,0.9
9775,0.6
9776,0.9
9777,0.3
9778,0.3
9779,0.3
9780,0.3
9781,1.2
9782,0.6
9783,0.3
9784,0.6
9785,0.9
9786,0.3
9787,0.9
9788,0.9
9789,0.6
9790,0.3
9791,0.6
9792,0.3
9793,0.3
9794,0.3
9795,0.3
9796,1.2
9797,0
9798,0.9
9799,0.6
9800,0.6
9801,0.9
9802,0.6
9803,0.9
9804,0.9
9805,0.9
9806,0
9807,0.6
9808,0.3
9809,0.6
9810,0
9811,0.3
9812,0.6
9813,1.2
9814,0
9815,0.9
9816,0
9817,0.3
9818,0.9
9819,0.3
9820,0.3
9821,0.9
9822,0
9823,0.9
9824,0.6
9825,0.9
9826,0.3
9827,0
9828,1.2
9829,0.3
9830,0.9
9831,0.6
9832,0.6
9833,1.2
9834,0.6
9835,0
9836,0.6
9837,0.6
9838,0.9
9839,0.6
9840,0.3
9841,0.9
9842,0.3
9843,0.6
9844,0.3
9845,0.3
9846,0.6
9847,0.3
9848,0.6
9849,0.6
9850,0.3
9851,0.3
9852,1.2
9853,0
9854,0.6
9855,0.6
9856,0.3
9857,0.9
9858,0.9
9859,0.3
9860,0.9
9861,0
9862,0.9
9863,0
9864,0.6
9865,0.9
9866,0.9
9867,1.2
9868,0.6
9869,0.6
9870,0.9
9871,0.3
9872,0.3
9873,1.2
9874,0.6
9875,0.6
9876,0.6
9877,0.9
9878,0.6
9879,0.3
9880,0
9881,0.9
9882,0
9883,0.3
9884,0.6
9885,0
9886,0.3
9887,0.9
9888,0
9889,0.3
9890,0
9891,0.3
9892,0.3
9893,0.9
9894,0.6
9895,0.3
9896,0.3
9897,0
9898,0.3
9899,0.3
9900,0.3
9901,0.3
9902,0.3
9903,0.6
9904,0.9
9905,0.9
9906,1.2
9907,0.6
9908,0
9909,0.3
9910,0.3
9911,0
9912,0.6
9913,0.6
9914,0.3
9915,1.2
9916,0.9
9917,0.3
9918,0.6
9919,0.9
9920,0
9921,0.3
9922,0.3
9923,0.9
9924,1.2
9925,0.6
9926,0.6
9927,0.3
9928,0.9
9929,0.9
9930,1.2
9931,0.3
9932,0.6
9933,0.9
9934,0.3
9935,1.2
9936,0.6
9937,0.9
9938,0.3
9939,0.3
9940,0.9
9941,0
9942,0.9
9943,0.9
9944,0.6
9945,0.3
9946,0.3
9947,0.3
9948,0.6
9949,0.3
9950,1.2
9951,0
9952,0.6
9953,0
9954,0.6
9955,0.3
9956,0.6
9957,0.9
9958,0.3
9959,0
9960,0.3
9961,0.3
9962,0.6
9963,0.6
9964,0
9965,0.3
9966,0.9
9967,0.9
9968,0
9969,0.6
9970,0.9
9971,0.3
9972,1.2
9973,0
9974,0
9975,0
9976,0.3
9977,0.6
9978,0.6
9979,0.6
9980,0.3
9981,0
9982,0.9
9983,0.9
